episode_id,i,timestamp,raw_action,eff_action,allow_long,allow_short,position_before,position_after,position_change,price_now,price_next,fee,pnl_step,reward,equity,cross_state,mfi,atvmf_z
0,73,2024-10-02 06:45:00+00:00,0,0,False,False,0,0,0,2488.55,2485.82,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,37.138281599783255,-0.8486171668619128
0,74,2024-10-02 07:00:00+00:00,1,0,False,False,0,0,0,2485.82,2480.2,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,45.998485763725874,-0.8560966354855032
0,75,2024-10-02 07:15:00+00:00,1,0,False,False,0,0,0,2480.2,2483.44,0.0,0.0,-1.0003109451872661e-14,10000.0,1.0,37.155748734358745,-0.8506689003512744
0,76,2024-10-02 07:30:00+00:00,0,0,False,False,0,0,0,2483.44,2488.44,0.0,0.0,-1.0003109451872661e-14,10000.0,1.0,36.49917018889938,-0.8637391711330492
0,77,2024-10-02 07:45:00+00:00,0,0,False,False,0,0,0,2488.44,2481.44,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,48.39770633771414,-0.8470198133276003
0,78,2024-10-02 08:00:00+00:00,1,0,False,False,0,0,0,2481.44,2479.8,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,47.27037564358202,-0.8520887602748826
0,79,2024-10-02 08:15:00+00:00,0,0,False,False,0,0,0,2479.8,2479.34,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,42.161695602567406,-0.8588974395841975
0,80,2024-10-02 08:30:00+00:00,0,0,False,False,0,0,0,2479.34,2483.1,0.0,0.0,-1.0003109451872661e-14,10000.0,1.0,41.13744650454948,-0.8725121417777378
0,81,2024-10-02 08:45:00+00:00,0,0,False,False,0,0,0,2483.1,2479.49,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,42.43937308651918,-0.8754098012302008
0,82,2024-10-02 09:00:00+00:00,0,0,False,False,0,0,0,2479.49,2474.4,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,43.26635786506515,-0.8753854009184543
0,83,2024-10-02 09:15:00+00:00,0,0,False,False,0,0,0,2474.4,2467.36,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,43.76016104134582,-0.8841261920132033
0,84,2024-10-02 09:30:00+00:00,0,0,False,False,0,0,0,2467.36,2456.65,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,41.58914616617673,-0.8777925849004456
0,85,2024-10-02 09:45:00+00:00,0,0,False,False,0,0,0,2456.65,2454.46,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,39.95156151111056,-0.8493070549579791
0,86,2024-10-02 10:00:00+00:00,0,0,False,False,0,0,0,2454.46,2452.62,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,32.52331749505835,-0.8217930980011144
0,87,2024-10-02 10:15:00+00:00,1,0,False,False,0,0,0,2452.62,2463.32,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,26.47166349956657,-0.8182982615048334
0,88,2024-10-02 10:30:00+00:00,0,0,False,False,0,0,0,2463.32,2459.23,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,27.812026932116908,-0.8115018253083414
0,89,2024-10-02 10:45:00+00:00,0,0,False,False,0,0,0,2459.23,2451.18,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,34.15687869043953,-0.807412135904522
0,90,2024-10-02 11:00:00+00:00,0,0,False,False,0,0,0,2451.18,2460.45,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,34.25678849065045,-0.8051248280757246
0,91,2024-10-02 11:15:00+00:00,0,0,False,False,0,0,0,2460.45,2463.92,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,21.90976729080856,-0.7818856137497965
0,92,2024-10-02 11:30:00+00:00,0,0,False,False,0,0,0,2463.92,2455.85,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,28.24363759426969,-0.7723737231377373
0,93,2024-10-02 11:45:00+00:00,0,0,False,False,0,0,0,2455.85,2454.38,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,28.30190356918104,-0.7773293638924337
0,94,2024-10-02 12:00:00+00:00,0,0,False,False,0,0,0,2454.38,2451.16,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,24.874355602047643,-0.7858914494677521
0,95,2024-10-02 12:15:00+00:00,1,0,False,False,0,0,0,2451.16,2450.59,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,18.8378418050052,-0.7796730396116356
0,96,2024-10-02 12:30:00+00:00,1,0,False,False,0,0,0,2450.59,2453.75,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,26.74793847979373,-0.764221329221791
0,97,2024-10-02 12:45:00+00:00,0,0,False,False,0,0,0,2453.75,2437.0,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,33.32906709605132,-0.7706015461232661
0,98,2024-10-02 13:00:00+00:00,1,0,False,False,0,0,0,2437.0,2425.07,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,30.36174825297573,-0.7348456637700875
0,99,2024-10-02 13:15:00+00:00,1,0,False,False,0,0,0,2425.07,2420.66,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,28.85019476775983,-0.6904974329341675
0,100,2024-10-02 13:30:00+00:00,1,0,False,False,0,0,0,2420.66,2428.92,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,29.395186216240887,-0.6662228458687004
0,101,2024-10-02 13:45:00+00:00,1,0,False,False,0,0,0,2428.92,2449.33,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,40.072791331041465,-0.6206341360932123
0,102,2024-10-02 14:00:00+00:00,0,0,False,False,0,0,0,2449.33,2439.11,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,44.6858860025812,-0.5706839903459827
0,103,2024-10-02 14:15:00+00:00,0,0,False,False,0,0,0,2439.11,2438.77,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,46.82515432355005,-0.5437602931512185
0,104,2024-10-02 14:30:00+00:00,1,0,False,False,0,0,0,2438.77,2451.01,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,44.330050457142704,-0.5256032126348974
0,105,2024-10-02 14:45:00+00:00,1,0,False,False,0,0,0,2451.01,2437.36,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,51.60940971937612,-0.5381798504815741
0,106,2024-10-02 15:00:00+00:00,1,0,False,False,0,0,0,2437.36,2445.2,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,47.33448286675455,-0.5558691013747429
0,107,2024-10-02 15:15:00+00:00,1,0,False,False,0,0,0,2445.2,2455.88,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,50.70365443099034,-0.5505488347129572
0,108,2024-10-02 15:30:00+00:00,1,0,False,False,0,0,0,2455.88,2459.02,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,53.84944796943442,-0.5480241209291208
0,109,2024-10-02 15:45:00+00:00,1,0,False,False,0,0,0,2459.02,2461.16,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,58.76811187507903,-0.5400117706858887
0,110,2024-10-02 16:00:00+00:00,1,0,False,False,0,0,0,2461.16,2466.0,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,57.83130726999931,-0.5358667586153626
0,111,2024-10-02 16:15:00+00:00,1,0,False,False,0,0,0,2466.0,2464.4,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,59.08828984292255,-0.5431190081603995
0,112,2024-10-02 16:30:00+00:00,1,0,False,False,0,0,0,2464.4,2458.88,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,64.01927842853084,-0.543779234962316
0,113,2024-10-02 16:45:00+00:00,1,0,False,False,0,0,0,2458.88,2453.96,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,70.48651871832786,-0.5456826288094727
0,114,2024-10-02 17:00:00+00:00,1,0,False,False,0,0,0,2453.96,2452.17,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,72.80517572105248,-0.5336121375891204
0,115,2024-10-02 17:15:00+00:00,1,0,False,False,0,0,0,2452.17,2445.24,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,65.25980517814489,-0.5419173575617896
0,116,2024-10-02 17:30:00+00:00,1,0,False,False,0,0,0,2445.24,2442.0,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,56.86681895412681,-0.5597742744977066
0,117,2024-10-02 17:45:00+00:00,1,0,False,False,0,0,0,2442.0,2445.99,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,47.81031782767718,-0.5630245873022897
0,118,2024-10-02 18:00:00+00:00,1,0,False,False,0,0,0,2445.99,2413.2,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,56.411548399447454,-0.6130007864299537
0,119,2024-10-02 18:15:00+00:00,0,0,False,False,0,0,0,2413.2,2405.94,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,44.06757173078736,-0.6204956968039429
0,120,2024-10-02 18:30:00+00:00,1,0,False,False,0,0,0,2405.94,2415.9,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,38.31846438255436,-0.5801189356307
0,121,2024-10-02 18:45:00+00:00,0,0,False,False,0,0,0,2415.9,2385.0,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,40.27203694979432,-0.6100305719357515
0,122,2024-10-02 19:00:00+00:00,0,0,False,False,0,0,0,2385.0,2390.87,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,31.0439693756272,-0.6102931189883459
0,123,2024-10-02 19:15:00+00:00,0,0,False,False,0,0,0,2390.87,2388.06,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,21.97202445167534,-0.5675750817596679
0,124,2024-10-02 19:30:00+00:00,0,0,False,False,0,0,0,2388.06,2371.24,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,16.477582842514465,-0.543972587078343
0,125,2024-10-02 19:45:00+00:00,0,0,False,False,0,0,0,2371.24,2376.81,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,8.076651853152342,-0.518639929459763
0,126,2024-10-02 20:00:00+00:00,0,0,False,False,0,0,0,2376.81,2366.2,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,7.676756212118889,-0.4979474814997427
0,127,2024-10-02 20:15:00+00:00,1,0,False,False,0,0,0,2366.2,2370.59,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,7.136307643508303,-0.4617162011842613
0,128,2024-10-02 20:30:00+00:00,1,0,False,False,0,0,0,2370.59,2383.73,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,7.064711636880347,-0.4601600768380383
0,129,2024-10-02 20:45:00+00:00,1,0,False,False,0,0,0,2383.73,2385.82,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,13.533655225028896,-0.44381404158360976
0,130,2024-10-02 21:00:00+00:00,1,0,False,False,0,0,0,2385.82,2365.87,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,18.013348924264818,-0.43016395391638607
0,131,2024-10-02 21:15:00+00:00,1,0,False,False,0,0,0,2365.87,2376.77,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,17.904485590664436,-0.4458708219432912
0,132,2024-10-02 21:30:00+00:00,1,0,False,False,0,0,0,2376.77,2375.95,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,18.705240793161707,-0.4465695502096611
0,133,2024-10-02 21:45:00+00:00,1,0,False,False,0,0,0,2375.95,2376.94,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,22.3320310913017,-0.44333573732214127
0,134,2024-10-02 22:00:00+00:00,1,0,False,False,0,0,0,2376.94,2359.6,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,28.01658314356221,-0.4434314463284705
0,135,2024-10-02 22:15:00+00:00,1,0,False,False,0,0,0,2359.6,2362.12,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,21.3386889067492,-0.40021697696191616
0,136,2024-10-02 22:30:00+00:00,1,0,False,False,0,0,0,2362.12,2374.62,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,22.67592278342522,-0.38851153554148976
0,137,2024-10-02 22:45:00+00:00,0,0,False,False,0,0,0,2374.62,2382.58,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,29.828777286834978,-0.38910594444995517
0,138,2024-10-02 23:00:00+00:00,0,0,False,False,0,0,0,2382.58,2375.58,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,36.2754162811453,-0.385698268403842
0,139,2024-10-02 23:15:00+00:00,0,0,False,False,0,0,0,2375.58,2370.01,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,39.46719283296718,-0.42407456037782215
0,140,2024-10-02 23:30:00+00:00,0,0,False,False,0,0,0,2370.01,2368.0,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,41.56773092283903,-0.47543096315039446
0,141,2024-10-02 23:45:00+00:00,0,0,False,False,0,0,0,2368.0,2365.98,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,46.56740491265226,-0.4956457871004252
0,142,2024-10-03 00:00:00+00:00,0,0,False,False,0,0,0,2365.98,2373.17,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,45.86065362738832,-0.5238677651915328
0,143,2024-10-03 00:15:00+00:00,0,0,False,False,0,0,0,2373.17,2369.29,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,43.720132158070655,-0.5762551387885665
0,144,2024-10-03 00:30:00+00:00,0,0,False,False,0,0,0,2369.29,2372.64,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,33.43587884092025,-0.5987999537161094
0,145,2024-10-03 00:45:00+00:00,0,0,False,False,0,0,0,2372.64,2374.75,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,43.62670167079374,-0.6066374559515243
0,146,2024-10-03 01:00:00+00:00,0,0,False,False,0,0,0,2374.75,2382.81,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,38.47661132734199,-0.6299555398383349
0,147,2024-10-03 01:15:00+00:00,1,0,False,False,0,0,0,2382.81,2391.38,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,40.44084393035545,-0.657262942486916
0,148,2024-10-03 01:30:00+00:00,1,0,False,False,0,0,0,2391.38,2380.08,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,40.89759576600474,-0.6604948156493471
0,149,2024-10-03 01:45:00+00:00,0,0,False,False,0,0,0,2380.08,2383.85,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,45.48612163621429,-0.6833966193527506
0,150,2024-10-03 02:00:00+00:00,0,0,False,False,0,0,0,2383.85,2391.81,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,50.43239006085932,-0.7048466429287885
0,151,2024-10-03 02:15:00+00:00,0,0,False,False,0,0,0,2391.81,2389.1,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,48.82536291069481,-0.7205101872208012
0,152,2024-10-03 02:30:00+00:00,0,0,False,False,0,0,0,2389.1,2390.5,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,48.942681964959526,-0.7229323326802062
0,153,2024-10-03 02:45:00+00:00,0,0,False,False,0,0,0,2390.5,2391.73,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,49.01732145097921,-0.725644939146323
0,154,2024-10-03 03:00:00+00:00,0,0,False,False,0,0,0,2391.73,2387.31,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,55.512682600067365,-0.7280544592566942
0,155,2024-10-03 03:15:00+00:00,0,0,False,False,0,0,0,2387.31,2394.44,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,54.82067106484077,-0.7727055349293871
0,156,2024-10-03 03:30:00+00:00,0,0,False,False,0,0,0,2394.44,2391.42,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,62.7099072201024,-0.7815289109599578
0,157,2024-10-03 03:45:00+00:00,0,0,False,False,0,0,0,2391.42,2398.8,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,61.28403083917989,-0.7878688567576543
0,158,2024-10-03 04:00:00+00:00,0,0,False,False,0,0,0,2398.8,2394.82,0.0,-0.0,-1.0003109451872661e-14,10000.0,-1.0,72.94208437791015,-0.789771342966286
0,159,2024-10-03 04:15:00+00:00,0,0,False,False,0,0,0,2394.82,2396.61,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,63.575629434110695,-0.7886724267506006
0,160,2024-10-03 04:30:00+00:00,0,0,False,False,0,0,0,2396.61,2400.65,0.0,0.0,-1.0003109451872661e-14,10000.0,-1.0,66.71486172329227,-0.8019293499004153
0,161,2024-10-03 04:45:00+00:00,0,0,False,False,0,0,0,2400.65,2397.11,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,63.96479139415901,-0.8034374149928623
0,162,2024-10-03 05:00:00+00:00,0,0,False,False,0,0,0,2397.11,2394.11,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,55.78933787110684,-0.8234948468731492
0,163,2024-10-03 05:15:00+00:00,0,0,False,False,0,0,0,2394.11,2389.73,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,58.78367499234968,-0.8428687538823771
0,164,2024-10-03 05:30:00+00:00,0,0,False,False,0,0,0,2389.73,2388.85,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,46.48429350966916,-0.8483920201424604
0,165,2024-10-03 05:45:00+00:00,0,0,False,False,0,0,0,2388.85,2381.63,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,36.383114714112345,-0.8532370389308329
0,166,2024-10-03 06:00:00+00:00,0,0,False,False,0,0,0,2381.63,2389.2,0.0,0.0,-1.0003109451872661e-14,10000.0,1.0,29.65077782508861,-0.8554368143217406
0,167,2024-10-03 06:15:00+00:00,1,0,False,False,0,0,0,2389.2,2388.12,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,34.15165816581437,-0.8743646991674261
0,168,2024-10-03 06:30:00+00:00,1,0,False,False,0,0,0,2388.12,2391.8,0.0,0.0,-1.0003109451872661e-14,10000.0,1.0,31.607106454062844,-0.8893205966747411
0,169,2024-10-03 06:45:00+00:00,1,0,False,False,0,0,0,2391.8,2389.2,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,36.24466372653741,-0.9020228586442235
0,170,2024-10-03 07:00:00+00:00,1,0,False,False,0,0,0,2389.2,2383.05,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,30.48487029284256,-0.9052824202769142
0,171,2024-10-03 07:15:00+00:00,1,0,False,False,0,0,0,2383.05,2373.6,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,23.295397681648996,-0.9069259904018528
0,172,2024-10-03 07:30:00+00:00,1,0,False,False,0,0,0,2373.6,2370.12,0.0,-0.0,-1.0003109451872661e-14,10000.0,1.0,15.074932931638358,-0.8718680038161055
0,173,2024-10-03 07:45:00+00:00,1,1,True,False,0,1,1,2370.12,2364.79,2.37012,-5.329999999999927,-7.700197001199937,9992.29988,1.0,12.940462151396416,-0.8276316113360804
0,174,2024-10-03 08:00:00+00:00,1,1,True,False,1,1,0,2364.79,2343.5,0.0,-21.289999999999964,-21.290289901199973,9971.009880000001,1.0,11.898897788246911,-0.8082259017561358
0,175,2024-10-03 08:15:00+00:00,0,0,False,False,1,1,0,2343.5,2334.39,0.0,-9.110000000000127,-9.110381001200137,9961.89988,-1.0,6.489856254934438,-0.7154536152188299
0,176,2024-10-03 08:30:00+00:00,1,1,False,False,1,1,0,2334.39,2346.21,0.0,11.820000000000164,11.819737198800153,9973.71988,-1.0,5.1294128217969615,-0.6057036181919274
0,177,2024-10-03 08:45:00+00:00,0,0,False,False,1,1,0,2346.21,2335.19,0.0,-11.019999999999982,-11.020373001199992,9962.69988,-1.0,11.306365198291047,-0.5872742570764898
0,178,2024-10-03 09:00:00+00:00,0,0,False,False,1,1,0,2335.19,2332.42,0.0,-2.769999999999982,-2.770400701199992,9959.92988,-1.0,11.160138241596329,-0.5530498963146012
0,179,2024-10-03 09:15:00+00:00,0,0,False,False,1,1,0,2332.42,2351.19,0.0,18.769999999999982,18.769786998799972,9978.69988,-1.0,10.183410396843485,-0.4741214087979894
0,180,2024-10-03 09:30:00+00:00,0,0,False,False,1,1,0,2351.19,2348.32,0.0,-2.869999999999891,-2.870241701199901,9975.829880000001,-1.0,17.27761407507724,-0.43638759302614116
0,181,2024-10-03 09:45:00+00:00,0,0,False,False,1,1,0,2348.32,2352.4,0.0,4.079999999999927,4.079799098799917,9979.909880000001,-1.0,19.10190527853784,-0.4225071797714457
0,182,2024-10-03 10:00:00+00:00,0,0,False,False,1,1,0,2352.4,2352.05,0.0,-0.34999999999990905,-0.350204401199919,9979.55988,-1.0,19.825693959489413,-0.420203971143531
0,183,2024-10-03 10:15:00+00:00,0,0,False,False,1,1,0,2352.05,2354.98,0.0,2.9299999999998363,2.929824898799826,9982.489880000001,-1.0,21.27045735797624,-0.40995306163197914
0,184,2024-10-03 10:30:00+00:00,0,0,False,False,1,1,0,2354.98,2361.8,0.0,6.820000000000164,6.819893098800153,9989.30988,-1.0,21.183897493762927,-0.4386287798725681
0,185,2024-10-03 10:45:00+00:00,0,0,False,False,1,1,0,2361.8,2368.01,0.0,6.210000000000036,6.209955198800026,9995.51988,-1.0,24.21387276172986,-0.4541067571501761
0,186,2024-10-03 11:00:00+00:00,0,0,False,False,1,1,0,2368.01,2364.92,0.0,-3.0900000000001455,-3.0900757012001554,9992.42988,-1.0,28.375192300040737,-0.45419661122791133
0,187,2024-10-03 11:15:00+00:00,0,0,False,False,1,1,0,2364.92,2353.94,0.0,-10.980000000000018,-10.980185501200028,9981.44988,-1.0,33.283504231534764,-0.4439238898458466
0,188,2024-10-03 11:30:00+00:00,0,0,False,False,1,1,0,2353.94,2352.93,0.0,-1.0100000000002183,-1.0101956012002282,9980.43988,-1.0,33.68429880169758,-0.4226649153876737
0,189,2024-10-03 11:45:00+00:00,0,0,False,False,1,1,0,2352.93,2349.4,0.0,-3.5299999999997453,-3.5302309011997552,9976.90988,-1.0,37.44270800494229,-0.3841529283972933
0,190,2024-10-03 12:00:00+00:00,1,1,False,False,1,1,0,2349.4,2347.48,0.0,-1.9200000000000728,-1.9202501012000828,9974.98988,-1.0,47.19688746733561,-0.3831973204738676
0,191,2024-10-03 12:15:00+00:00,0,0,False,False,1,1,0,2347.48,2349.73,0.0,2.25,2.24977239879999,9977.23988,-1.0,40.14202376019881,-0.36968339728273025
0,192,2024-10-03 12:30:00+00:00,1,1,False,False,1,1,0,2349.73,2352.34,0.0,2.6100000000001273,2.6097984988001173,9979.84988,-1.0,47.63352821798192,-0.3996339365896084
0,193,2024-10-03 12:45:00+00:00,1,1,False,False,1,1,0,2352.34,2352.74,0.0,0.3999999999996362,0.3998024987996262,9980.24988,-1.0,64.44428547851732,-0.43393434443265033
0,194,2024-10-03 13:00:00+00:00,1,1,False,False,1,1,0,2352.74,2334.47,0.0,-18.269999999999982,-18.27038020119999,9961.979879999999,-1.0,60.41093226797295,-0.4573090071775129
0,195,2024-10-03 13:15:00+00:00,1,1,False,False,1,1,0,2334.47,2354.33,0.0,19.860000000000127,19.85981839880012,9981.83988,-1.0,49.36962093088832,-0.5244224365332665
0,196,2024-10-03 13:30:00+00:00,1,1,False,False,1,1,0,2354.33,2342.99,0.0,-11.340000000000146,-11.340295001200156,9970.49988,-1.0,54.76590325933058,-0.5964192663537161
0,197,2024-10-03 13:45:00+00:00,1,1,False,False,1,1,0,2342.99,2347.18,0.0,4.190000000000055,4.189746898800045,9974.68988,-1.0,46.54549201490782,-0.5921324786918963
0,198,2024-10-03 14:00:00+00:00,0,0,False,False,1,1,0,2347.18,2351.0,0.0,3.8200000000001637,3.819785098800154,9978.50988,-1.0,44.44050464277582,-0.6100863414329276
0,199,2024-10-03 14:15:00+00:00,0,0,False,False,1,1,0,2351.0,2328.09,0.0,-22.909999999999854,-22.910444001199863,9955.59988,-1.0,49.67969819385101,-0.6387223161094249
0,200,2024-10-03 14:30:00+00:00,0,0,False,False,1,1,0,2328.09,2324.84,0.0,-3.25,-3.25047650120001,9952.34988,-1.0,40.44109824107865,-0.6179618118038676
0,201,2024-10-03 14:45:00+00:00,0,0,False,False,1,1,0,2324.84,2317.11,0.0,-7.730000000000018,-7.7305538012000286,9944.61988,-1.0,34.216391449703096,-0.5935117184607303
0,202,2024-10-03 15:00:00+00:00,0,0,False,False,1,1,0,2317.11,2316.6,0.0,-0.5100000000002183,-0.5105589012002283,9944.10988,-1.0,31.82284419815717,-0.5391526823459232
0,203,2024-10-03 15:15:00+00:00,0,0,False,False,1,1,0,2316.6,2313.66,0.0,-2.9400000000000546,-2.9405883012000644,9941.16988,-1.0,31.318450245817715,-0.504035134148855
0,204,2024-10-03 15:30:00+00:00,0,0,False,False,1,1,0,2313.66,2319.38,0.0,5.720000000000255,5.719468898800245,9946.889879999999,-1.0,28.66782519889047,-0.4533143080658451
0,205,2024-10-03 15:45:00+00:00,0,0,False,False,1,1,0,2319.38,2338.8,0.0,19.420000000000073,19.41966309880006,9966.309879999999,-1.0,33.69975191184909,-0.4428401006315208
